CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PES,RSP,FXM,PT_MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,16,MICHOACAN,11,MORELIA,54,MORELIA,1099,3,137,118,55,25,47,21,282,28,2,15,15,9,1,4,1,760,0,28,788,1921
,16,MICHOACAN,11,MORELIA,54,MORELIA,1100,3,189,118,64,28,31,21,262,38,2,8,17,18,4,2,0,802,0,20,822,1768
,16,MICHOACAN,11,MORELIA,54,MORELIA,1101,3,266,193,44,29,44,31,321,23,2,15,18,33,1,6,1,1027,0,18,1045,2005
,16,MICHOACAN,11,MORELIA,54,MORELIA,1102,2,179,136,47,31,31,27,234,15,2,16,19,13,1,3,0,754,0,17,771,1378
,16,MICHOACAN,11,MORELIA,54,MORELIA,1103,3,196,157,56,33,40,27,284,49,10,23,17,26,1,5,0,924,1,34,959,2100
,16,MICHOACAN,11,MORELIA,54,MORELIA,1104,3,121,91,30,31,24,21,241,27,3,8,14,13,4,1,1,630,0,28,658,1592
,16,MICHOACAN,11,MORELIA,54,MORELIA,1105,3,272,133,64,27,31,26,221,15,1,6,9,17,4,1,0,827,0,20,847,1604
,16,MICHOACAN,11,MORELIA,54,MORELIA,1106,3,117,133,49,43,52,10,231,14,8,10,15,15,3,2,2,704,0,36,740,2072
,16,MICHOACAN,11,MORELIA,54,MORELIA,1107,18,2722,1161,441,170,164,181,1324,66,18,59,75,208,17,15,1,6622,1,106,6729,11790
,16,MICHOACAN,11,MORELIA,54,MORELIA,1108,3,155,99,97,22,32,27,243,8,3,16,6,19,6,0,0,733,0,33,766,1583
,16,MICHOACAN,11,MORELIA,54,MORELIA,1109,2,90,54,41,10,18,18,158,11,4,10,11,9,2,3,0,439,3,15,457,931
,16,MICHOACAN,11,MORELIA,54,MORELIA,1110,2,314,137,63,21,34,23,178,6,1,8,6,15,3,1,0,810,0,16,826,1335
,16,MICHOACAN,11,MORELIA,54,MORELIA,1111,2,372,150,37,16,9,16,120,2,0,14,6,25,1,1,1,770,0,5,775,1084
,16,MICHOACAN,11,MORELIA,54,MORELIA,1112,2,244,115,32,14,22,15,140,8,1,8,4,29,4,2,0,638,0,15,653,989
,16,MICHOACAN,11,MORELIA,54,MORELIA,1113,2,229,102,29,12,14,5,98,5,1,4,6,14,2,0,0,521,1,11,533,775
,16,MICHOACAN,11,MORELIA,54,MORELIA,1114,2,271,139,44,15,20,19,99,3,0,6,4,19,2,1,0,642,0,11,653,870
,16,MICHOACAN,11,MORELIA,54,MORELIA,1115,2,274,124,41,8,18,16,134,5,3,12,4,27,2,1,0,669,0,3,672,941
,16,MICHOACAN,11,MORELIA,54,MORELIA,1116,2,280,87,35,7,14,5,116,5,1,9,2,25,3,1,0,590,0,8,598,862
,16,MICHOACAN,11,MORELIA,54,MORELIA,1117,2,335,111,30,12,17,17,92,2,1,7,4,9,1,2,0,640,1,5,646,868
,16,MICHOACAN,11,MORELIA,54,MORELIA,1186,2,330,134,42,21,33,15,157,6,1,8,4,16,2,3,0,772,0,11,783,1079
,16,MICHOACAN,11,MORELIA,54,MORELIA,1187,2,315,130,36,18,17,16,162,4,0,8,9,26,4,0,0,745,1,10,756,1071
,16,MICHOACAN,11,MORELIA,54,MORELIA,1188,2,455,193,50,17,15,20,154,5,0,11,12,12,0,1,0,945,1,9,955,1291
,16,MICHOACAN,11,MORELIA,54,MORELIA,1189,2,204,95,51,25,24,32,248,12,3,4,12,20,2,0,0,732,1,16,749,1274
,16,MICHOACAN,11,MORELIA,54,MORELIA,1190,2,193,94,86,16,27,22,328,11,3,5,11,15,3,2,0,816,0,18,834,1470
,16,MICHOACAN,11,MORELIA,54,MORELIA,1194,8,272,228,154,91,104,56,865,47,15,37,50,31,5,6,2,1963,3,64,2030,5720
,16,MICHOACAN,11,MORELIA,54,MORELIA,1195,3,187,115,60,52,43,46,387,19,5,20,0,0,0,0,0,934,0,27,961,1869
,16,MICHOACAN,11,MORELIA,54,MORELIA,1196,4,202,180,83,51,59,47,430,26,11,14,32,31,1,0,0,1167,1,40,1208,2567
,16,MICHOACAN,11,MORELIA,54,MORELIA,1205,2,148,109,28,23,26,15,246,8,5,4,1,11,1,0,0,625,0,19,644,983
,16,MICHOACAN,11,MORELIA,54,MORELIA,1206,4,300,308,129,35,62,54,472,29,7,25,12,32,3,3,1,1472,0,25,1497,2539
,16,MICHOACAN,11,MORELIA,54,MORELIA,1207,2,148,100,71,16,29,26,260,19,7,9,11,14,2,1,0,713,1,24,738,1388
,16,MICHOACAN,11,MORELIA,54,MORELIA,1237,2,39,91,37,33,33,9,146,7,2,2,12,6,2,0,1,420,0,32,452,1294
,16,MICHOACAN,11,MORELIA,54,MORELIA,1238,3,166,122,37,43,33,13,159,9,2,5,14,11,3,1,2,620,0,24,644,1631
,16,MICHOACAN,11,MORELIA,54,MORELIA,1262,8,187,205,117,97,158,45,512,24,4,13,44,16,3,3,5,1433,1,82,1516,5824
,16,MICHOACAN,11,MORELIA,54,MORELIA,1284,4,201,211,157,39,57,48,507,22,7,13,42,37,5,11,2,1359,1,68,1428,2878
,16,MICHOACAN,11,MORELIA,54,MORELIA,1285,3,136,103,77,22,29,28,407,22,9,14,19,11,0,4,0,881,0,34,915,2070
,16,MICHOACAN,11,MORELIA,54,MORELIA,2675,4,201,135,102,41,56,41,437,17,5,12,25,15,2,2,0,1091,1,32,1124,2815
,16,MICHOACAN,11,MORELIA,54,MORELIA,2692,7,239,196,133,72,65,60,577,32,14,21,37,34,1,3,3,1487,2,35,1524,4722
,16,MICHOACAN,11,MORELIA,54,MORELIA,2703,9,284,242,138,83,76,56,855,52,16,36,37,37,7,4,0,1923,2,63,1988,6148
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,480,4,160,117,89,294,154,113,237,24,18,15,24,9,1,1,2,1258,1,33,1292,2625
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,481,5,111,163,206,341,150,107,297,48,12,16,48,19,2,2,15,1537,1,91,1629,3547
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,482,6,172,198,175,261,141,200,311,52,13,29,45,31,0,0,13,1641,3,95,1739,3938
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,483,4,201,146,89,225,99,128,279,28,8,12,36,15,3,0,4,1273,0,51,1324,2859
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,484,2,45,43,28,55,29,41,108,12,4,3,6,3,2,1,0,380,0,8,388,1460
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,485,2,80,94,32,84,38,71,148,11,0,9,17,9,3,1,0,597,0,17,614,1044
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,486,3,127,130,68,153,86,145,223,26,8,10,17,20,0,0,2,1015,1,34,1050,1831
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,487,3,141,90,44,146,51,81,176,22,5,1,21,18,2,1,2,801,1,36,838,1512
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,488,3,111,54,71,211,72,75,158,29,2,10,34,8,0,1,2,838,1,30,869,1881
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,489,4,100,126,83,236,73,78,156,18,7,18,19,17,3,2,5,941,0,39,980,2273
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,490,4,165,118,104,330,131,103,235,39,30,24,25,10,4,2,5,1325,0,66,1391,2903
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,491,3,161,123,71,162,77,89,222,29,5,11,17,11,2,2,2,984,0,26,1010,1936
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,492,2,73,80,37,95,53,69,166,16,2,13,20,11,0,1,3,639,0,10,649,1133
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,493,2,56,48,22,55,36,40,83,7,0,6,0,0,0,0,0,353,0,5,358,1393
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,494,5,172,160,139,301,127,150,476,37,14,23,61,28,3,1,8,1700,1,38,1739,3467
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,495,7,180,226,238,481,166,161,478,49,12,25,67,25,3,2,6,2119,2,67,2188,4804
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,496,3,105,113,107,186,76,71,292,28,8,12,18,16,3,1,7,1043,0,35,1078,2004
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,497,2,90,149,48,78,59,77,178,5,2,5,21,21,2,1,0,736,0,15,751,1238
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,498,3,212,202,78,159,83,73,327,13,0,16,27,32,0,0,0,1222,1,27,1250,1282
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,499,2,43,65,23,46,60,68,114,15,7,9,163,137,0,0,2,752,1,24,777,1368
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,500,3,116,93,39,142,102,75,230,14,5,11,17,14,2,1,4,865,3,43,911,1766
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,501,2,92,88,41,72,60,48,138,12,3,14,15,21,3,0,1,608,0,14,622,998
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,502,3,136,117,110,218,72,100,292,28,5,16,33,20,4,0,3,1154,0,28,1182,2153
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,503,5,162,163,119,231,149,180,353,39,22,34,34,20,0,0,8,1514,0,44,1558,3201
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,504,1,14,17,2,45,4,18,12,1,0,1,4,1,1,1,1,122,0,9,131,247
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,505,1,7,12,7,43,9,2,9,0,0,0,0,0,0,0,0,89,0,2,91,174
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,506,1,13,37,10,33,9,4,7,0,0,0,4,5,0,1,3,126,0,4,130,240
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,508,3,78,93,42,315,100,53,128,28,3,26,18,8,1,2,0,895,1,47,943,1885
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,509,1,18,19,6,64,9,13,53,5,0,2,8,1,0,0,0,198,0,3,201,310
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,510,4,104,150,81,645,125,54,117,19,2,18,23,13,3,1,5,1360,0,51,1411,2621
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,511,3,96,149,48,396,142,35,136,24,1,8,33,6,5,0,5,1084,1,44,1129,1921
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,512,1,38,61,15,75,20,16,24,3,2,2,2,5,1,1,0,265,0,9,274,592
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,513,4,149,92,83,175,115,74,125,14,7,12,25,13,1,3,5,893,0,36,929,2529
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,514,2,29,65,34,213,69,32,52,8,2,18,30,9,0,1,4,566,1,41,608,1055
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,515,1,49,42,45,41,44,15,23,11,0,7,6,5,2,2,3,295,1,13,309,572
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,516,2,68,40,34,82,50,24,74,16,2,8,16,9,1,1,2,427,0,19,446,911
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,517,4,128,123,68,164,93,75,232,39,3,14,20,14,2,1,1,977,0,53,1030,2504
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,518,1,14,27,10,26,27,10,21,5,2,0,6,2,0,0,2,152,0,8,160,319
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,519,1,9,10,1,19,9,10,7,6,0,0,0,0,0,0,0,71,0,0,71,139
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,520,1,39,36,2,25,6,10,43,16,3,0,2,0,0,0,0,182,0,5,187,438
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,521,3,143,88,53,163,88,40,145,17,4,23,15,6,1,0,0,786,0,33,819,1799
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,522,1,22,29,13,40,40,7,28,7,1,2,3,0,0,0,0,192,0,10,202,387
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,523,1,18,28,33,46,34,13,46,10,0,2,8,3,1,0,3,245,0,12,257,489
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,524,1,12,27,23,51,49,11,50,9,1,10,2,2,0,1,0,248,0,8,256,553
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,525,1,31,59,60,99,15,23,77,8,2,6,8,5,0,1,2,396,0,4,400,568
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,526,3,118,110,54,214,120,72,138,18,10,12,33,8,0,1,1,909,0,87,996,2039
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,527,4,111,110,50,397,104,56,153,15,8,16,31,6,5,1,1,1064,0,100,1164,2302
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,528,1,24,22,24,72,12,4,83,2,4,2,13,0,0,0,3,265,0,7,272,619
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,529,1,4,23,26,35,13,5,77,7,0,5,5,6,0,0,0,206,0,12,218,559
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,530,1,2,4,13,31,23,6,73,3,2,1,8,1,0,0,0,167,0,6,173,368
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,531,1,17,47,10,119,57,29,52,15,1,12,0,0,0,0,3,362,0,14,376,558
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,532,2,41,62,59,88,79,35,83,5,2,0,3,5,1,0,2,465,0,20,485,830
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,533,1,3,6,5,9,11,4,18,0,1,0,3,0,0,0,0,60,0,3,63,106
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,534,1,20,48,29,73,145,8,30,2,0,1,5,2,0,0,2,365,0,12,377,565
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,535,1,2,8,9,22,9,1,10,0,0,0,1,0,0,0,0,62,0,1,63,96
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,536,1,8,13,11,23,21,1,5,0,1,0,2,1,1,0,0,87,0,5,92,147
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,537,1,18,22,10,36,19,12,22,12,0,7,1,0,0,1,0,160,0,9,169,318
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,538,1,45,18,5,14,26,6,30,6,1,7,0,1,0,0,0,159,0,8,167,328
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,539,1,33,17,6,18,18,16,61,3,3,7,0,1,1,1,0,185,1,11,197,408
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,540,1,4,13,5,28,19,1,23,0,1,3,0,0,0,0,0,97,0,3,100,195
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,541,1,4,7,7,49,36,7,14,0,0,0,0,0,0,0,0,124,0,5,129,214
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,542,1,25,42,15,98,112,28,61,2,1,2,5,3,2,0,1,397,0,24,421,686
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,543,1,14,13,5,29,18,8,7,0,0,1,0,3,0,0,0,98,0,4,102,145
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,544,2,40,44,37,105,78,83,46,8,2,8,11,4,0,0,5,471,0,25,496,856
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,545,2,73,56,29,87,104,58,35,11,0,3,9,12,0,0,1,478,0,23,501,937
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,546,4,163,164,73,354,375,142,123,13,10,5,20,12,2,1,0,1457,0,42,1499,2864
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,547,1,7,26,1,20,40,4,3,0,0,0,1,2,0,0,0,104,0,5,109,205
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,548,1,32,19,20,13,70,12,30,5,4,17,2,0,0,0,3,227,0,16,243,603
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,549,3,53,48,36,27,181,24,94,14,6,43,2,1,1,0,1,531,0,57,588,1561
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,550,1,8,6,17,96,147,3,52,2,0,0,0,0,0,0,0,331,0,12,343,634
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,551,1,31,23,8,48,21,3,18,0,0,2,3,3,0,0,0,160,0,6,166,318
,16,MICHOACAN,12,CIUDAD HIDALGO,34,HIDALGO,552,1,6,35,1,33,19,1,8,0,1,0,2,2,0,0,0,108,0,7,115,253
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,665,5,67,517,282,89,49,42,479,20,12,13,31,15,18,3,9,1646,0,60,1706,3416
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,666,3,19,255,119,49,22,17,276,8,4,4,12,10,13,1,1,810,1,16,827,2121
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,667,1,4,49,34,4,2,3,6,2,9,1,1,0,1,1,0,117,0,10,127,370
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,668,2,18,120,150,22,20,9,185,7,4,4,6,11,1,0,0,557,0,18,575,1098
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,669,3,32,165,299,44,16,19,336,16,14,6,7,8,10,1,5,978,0,22,1000,1811
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,670,2,22,154,169,31,22,26,198,5,3,6,10,4,4,0,0,654,0,31,685,967
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,671,1,10,74,105,14,9,8,86,3,2,0,3,2,1,0,3,320,0,11,331,564
,16,MICHOACAN,12,CIUDAD HIDALGO,41,IRIMBO,672,4,28,246,312,59,46,35,469,6,6,14,31,6,10,0,4,1272,0,39,1311,2303
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1647,3,134,99,37,46,51,94,313,19,112,4,12,13,0,1,1,936,0,43,979,1771
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1648,2,53,48,29,29,39,27,176,14,80,2,10,7,1,0,0,515,1,19,535,892
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1649,2,71,60,20,18,26,51,170,8,46,2,11,17,1,1,0,502,0,18,520,780
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1650,2,98,37,47,39,30,88,201,16,99,8,16,2,3,0,1,685,0,37,722,1396
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1651,2,85,72,39,52,30,92,285,18,59,3,14,8,1,1,0,759,0,25,784,1385
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1652,2,81,43,27,33,31,105,204,7,66,6,16,8,0,1,0,628,0,28,656,1171
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1653,1,31,24,13,8,3,7,34,4,3,1,3,5,0,0,0,136,0,8,144,307
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1654,1,41,18,20,6,8,64,38,7,26,1,2,3,1,1,0,236,0,22,258,493
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1655,1,20,25,12,7,15,14,70,14,37,6,3,4,0,0,0,227,0,16,243,560
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1656,2,88,45,15,24,51,48,149,18,45,3,6,5,0,0,0,497,0,14,511,1195
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1657,1,38,13,9,5,15,6,27,5,13,1,0,2,0,0,0,134,0,5,139,292
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1658,1,25,34,4,7,12,5,36,8,12,0,0,2,1,0,0,146,0,6,152,350
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1659,1,18,14,9,4,10,4,41,22,8,7,0,2,0,0,0,139,0,5,144,279
,16,MICHOACAN,12,CIUDAD HIDALGO,73,QUERENDARO,1660,1,5,3,4,2,12,7,57,14,24,0,3,0,0,0,0,131,0,10,141,237
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2538,3,69,98,142,27,13,12,280,8,14,7,31,44,1,2,1,749,0,22,771,1576
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2539,2,14,29,57,11,8,6,72,1,3,1,9,18,5,0,2,236,0,6,242,1007
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2540,3,75,96,136,49,16,16,272,9,18,3,42,36,2,4,3,777,1,30,808,1637
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2541,2,79,89,74,30,19,4,175,4,10,4,25,29,2,0,0,544,0,24,568,1004
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2542,3,90,89,112,37,18,13,236,12,7,3,34,37,6,8,1,703,2,35,740,1560
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2543,2,89,91,94,26,15,15,197,6,7,2,29,26,3,5,1,606,0,17,623,1172
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2544,3,158,175,108,40,26,19,274,5,9,10,36,38,2,0,1,901,0,27,928,1131
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2545,3,109,122,121,72,31,17,357,10,22,9,68,59,3,2,4,1006,1,33,1040,2058
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2546,3,95,168,180,38,19,20,355,8,18,12,44,37,1,2,5,1002,0,29,1031,1877
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2547,2,25,39,133,34,12,2,182,13,0,3,8,13,2,0,0,466,0,19,485,1002
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2548,2,38,42,96,37,16,5,181,6,11,4,29,13,5,0,2,485,0,21,506,972
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2549,3,31,103,112,72,28,11,417,10,8,5,39,7,1,2,2,848,0,33,881,1599
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2550,3,80,136,229,98,23,10,400,13,28,4,45,42,5,4,4,1121,0,52,1173,2091
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2551,1,12,32,27,17,4,4,99,0,4,0,14,1,1,0,0,215,0,9,224,560
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2552,2,52,87,31,58,8,6,199,3,9,2,5,4,0,0,0,464,0,23,487,1244
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2553,2,43,76,50,58,8,7,238,1,4,5,35,18,1,1,0,545,0,26,571,1080
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2554,1,9,27,13,8,4,2,71,2,0,2,1,1,1,0,0,141,0,8,149,282
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2555,2,21,71,68,85,20,9,365,5,10,6,65,12,3,0,3,743,0,26,769,1261
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2556,2,36,45,88,40,9,4,237,4,6,2,30,12,1,0,0,514,0,22,536,900
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2557,3,65,78,102,76,15,16,383,2,13,4,51,17,3,4,1,830,0,34,864,1537
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2558,2,22,15,50,55,2,2,260,2,4,2,33,7,3,2,0,459,0,20,479,975
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2559,3,35,59,104,85,11,11,458,7,15,1,41,16,0,0,2,845,0,29,874,1714
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2560,2,17,39,75,50,21,7,401,6,7,1,59,11,0,1,0,695,0,21,716,1398
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2561,2,9,47,56,59,4,2,229,3,18,1,28,0,8,1,1,466,0,33,499,1157
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2562,1,1,17,35,23,3,0,99,2,10,0,18,3,0,0,1,212,1,10,223,427
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2563,2,20,39,95,38,23,5,246,6,7,3,20,7,2,0,0,511,0,13,524,1181
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2564,3,53,105,123,62,14,11,250,10,17,5,70,46,2,1,3,772,0,49,821,1496
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2565,3,86,86,94,66,16,7,300,13,9,6,41,16,5,3,1,749,0,30,779,1833
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2566,2,46,90,108,25,4,4,148,2,10,2,27,21,3,2,9,501,0,35,536,1158
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2567,2,27,38,26,29,6,8,153,1,4,3,17,10,3,2,0,327,0,23,350,777
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2568,2,100,132,71,45,2,11,246,4,37,1,30,10,2,3,4,698,2,26,726,1491
,16,MICHOACAN,12,CIUDAD HIDALGO,111,ZINAPECUARO,2569,1,10,41,50,11,1,1,92,3,1,2,3,0,0,0,0,215,0,8,223,559
,16,MICHOACAN,13,HEROICA ZITACUARO,5,ANGANGUEO,52,2,57,112,83,244,47,138,192,5,2,14,29,14,0,1,0,938,0,18,956,1423
,16,MICHOACAN,13,HEROICA ZITACUARO,5,ANGANGUEO,53,1,16,59,38,115,22,94,91,2,7,3,6,3,0,0,0,456,0,16,472,652
,16,MICHOACAN,13,HEROICA ZITACUARO,5,ANGANGUEO,54,1,32,67,39,107,18,59,65,2,6,2,14,9,3,1,1,425,0,11,436,671
,16,MICHOACAN,13,HEROICA ZITACUARO,5,ANGANGUEO,55,3,75,139,123,440,168,124,240,6,13,4,24,15,1,0,0,1372,0,56,1428,2049
,16,MICHOACAN,13,HEROICA ZITACUARO,5,ANGANGUEO,56,2,19,58,116,148,41,258,167,16,7,4,6,7,1,1,1,850,0,48,898,1280
,16,MICHOACAN,13,HEROICA ZITACUARO,5,ANGANGUEO,57,3,35,133,104,357,56,188,279,26,8,10,37,10,0,0,0,1243,0,41,1284,2031
,16,MICHOACAN,13,HEROICA ZITACUARO,62,OCAMPO,1378,2,144,78,60,136,27,14,289,12,82,19,10,2,0,0,1,874,0,25,899,1275
,16,MICHOACAN,13,HEROICA ZITACUARO,62,OCAMPO,1379,3,175,123,56,189,34,14,370,27,81,19,17,8,2,0,0,1115,0,44,1159,1684
